#gene_id	length	counts	tpm
TrB0571C	2061	25	5.82821
TrA0676C	330	21	109.674
TrB1126W	1020	3	1.68393
TrB1544W	4599	8	0.76894
TrA0378C	513	0	0
TrD0573C	1437	16	5.74265
TrB1428C	963	1	0.608187
TrB1065C	1314	18	7.22937
TrC0159C	1242	1	0.431708
TrC1324C	1719	10	2.88554
TrE0224C	1458	0	0
TrG0534W	1293	1	0.409962
TrB1054W	789	22	17.9547
TrA2050C	957	11	6.7494
TrC0249W	1767	4	1.11695
TrB0851C	1701	0	0
TrA0379C	2448	10	1.91504
TrA0689C	1371	5	1.90319
TrA0848W	1038	19.981	10.9493
TrE0524C	597	15	19.6489
TrC0146C	2100	15	3.42197
TrB1151C	3141	28.038	4.0685
TrD1254C	2256	1	0.210116
TrA1197C	1200	4	1.80571
TrA0273W	168	0	0
TrE0307C	2259	13	2.72737
TrB1491W	1950	8	1.98903
TrC0874C	612	0	0
TrC0621W	2481	33	6.22485
TrA0383W	444	2	5.03589
TrE0356W	1047	38	20.5784
TrA1449C	723	1	0.937725
TrA1563C	81	0	0
TrE0620W	2313	5	1.02112
TrA1054W	1851	18.001	4.75758
TrB0579C	948	13	8.08411
TrC0119C	582	10.029	13.7885
TrA1794C	2043	38	8.94935
TrA0888W	3531	0	0
TrA1836C	1269	0	0
TrE1088W	933	1.003	0.638034
TrC0036C	381	0	0
TrC0887C	891	78.987	53.7011
TrA1333W	510	11	19.85
TrC0852C	912	9	5.91568
TrE0120W	1107	11	5.52445
TrC1484C	1677	0	0
TrA0415C	1254	11	4.69025
TrE0652W	921	15	9.72094
TrA1066W	8484	46	2.32752
TrA0942W	786	3.989	3.27514
TrA1275W	1080	19	9.8645
TrC0209C	2898	11	1.74439
TrB1790W	1242	15	6.47561
TrE0654C	831	0	0
TrA0107W	1041	4	2.18324
TrB0719W	1905	48.033	12.2733
TrA1913W	1611	0	0
TrA1517C	309	286.767	1783.06
TrA1192W	822	44	33.7245
TrG0917C	1701	38	11.104
TrF0830W	264	14	131.49
TrC0741W	726	55	51.2278
TrE1258C	1629	0	0
TrC0734C	852	0	0
TrA0245W	5196	21	1.77332
TrF1083W	1158	0	0
TrA0970W	1515	12.996	4.3698
TrA0430C	1485	60	20.6768
TrD1267W	1047	7	3.79076
TrD0842C	1902	74	18.9431
TrA0143C	444	1	2.51794
TrA1581W	258	0	0
TrA0881W	1068	9	4.74387
TrA0669W	201	9	96.7673
TrA0882C	192	19.902	229.164
TrD1361C	1776	0	0
TrA1166C	2847	34	5.49888
TrA0886C	2802	13	2.14003
TrC0459W	1194	3	1.36318
TrA0281C	3645	20	2.46743
TrA1410W	2652	1	0.17503
TrA0651W	1113	19	9.47347
TrB0408W	1764	0	0
TrC1456W	2214	11	2.36149
TrE0999C	2334	1	0.202135
TrA0619W	1224	8	3.51955
TrA0004W	783	0	0
TrE0541W	3213	20	2.83092
TrA0891W	3735	39	4.68614
TrA0837C	999	3	1.73314
TrC0460W	4467	13	1.28893
TrA0076W	1266	3	1.26358
TrA0338C	1911	8	2.0366
TrE0232C	534	4	6.53728
TrA0846C	639	15	17.3533
TrA1094W	1350	3	1.16434
TrG0671C	1632	6	1.84278
TrA0690W	948	2	1.24371
TrB0050W	864	8	5.69047
TrB1418W	1686	0	0
TrA1523W	1185	0	0
TrC0044C	420	0	0
TrB0461C	750	7	6.18676
TrD0966W	2193	15	3.25557
TrG0220C	885	89.176	61.2301
TrE0884C	4329	40	4.10111
TrA0892C	3171	119	17.0887
TrA0266C	1284	17	7.03186
TrD1352W	1011	12	6.8187
TrA1378W	363	16	65.576
TrB1387W	3684	13	1.58545
TrA0767C	717	3	2.85181
TrA1290W	495	7	13.5116
TrA0893W	1209	25	11.1763
TrA0894W	2775	7	1.1648
TrG0402W	2043	7	1.64856
TrC0479W	285	25	193.032
TrC0482W	3198	31	4.41049
TrC0748C	5982	9	0.655223
TrA0315W	2298	50	10.2871
TrG0026W	1509	0	0
TrA1280W	2283	1	0.207283
TrC0416C	1863	3	0.786891
TrC1106C	645	7	7.96517
TrA0100W	1749	1	0.282659
TrB1518C	1299	4	1.63019
TrA1948C	282	0	0
TrA0898W	1596	1	0.315535
TrF0234W	1287	0	0
TrA0414C	1446	1	0.356144
TrA0902C	663	45	48.8025
TrA1070C	2169	4	0.879184
TrA0906W	462	11	25.0583
TrB0565C	636	5	5.83317
TrE0514C	996	1	0.580137
TrA0909W	4518	4	0.391819
TrG0626C	6465	15	1.00675
TrC1309W	1986	6	1.46028
TrA1991C	432	0	0
TrB1638W	1479	25	8.65845
TrB1024W	2310	12	2.45431
TrA0494C	1176	10.006	4.63782
TrB1891W	1521	1	0.334612
TrG1148C	1950	0	0
TrD0174C	486	0	0
TrE0097W	642	0	0
TrG1059W	1662	5	1.5023
TrA0910W	594	2	2.64487
TrB0083W	1101	1	0.505896
TrE0905C	1767	5	1.39618
TrE0068C	1188	14	6.40355
TrA0561C	366	3	12.047
TrA2035W	327	0	0
TrA1430C	177	3	39.885
TrA0474C	1227	0	0
TrA0001W	9003	1	0.047588
TrA0937C	1554	11	3.58535
TrA0246W	1092	4	2.04603
TrA1210C	936	7	4.43266
TrA0912W	564	2.508	3.66706
TrC0329W	1242	2	0.863415
TrB1906W	897	0	0
TrA1091W	1011	10	5.68225
TrA0916W	1830	5	1.33942
TrA0900C	1143	65	31.2819
TrC0595C	2958	14	2.17037
TrB0546W	147	0	0
TrC0699W	186	0	0
TrD0261C	174	5	68.9567
TrC0980C	1440	32	11.4556
TrE0164C	540	5	7.98313
TrE0791W	900	14	9.38003
TrA0921C	1590	31	9.82639
TrB1647C	201	0	0
TrA1591C	687	7	7.14472
TrC0604W	2577	59.742	10.7981
TrF0012W	420	0	0
TrA0922W	2205	72.001	15.5295
TrA0130C	1053	10	5.37331
TrA1144W	297	269	1859.15
TrB0495W	1179	21.655	10.0043
TrE0683W	1290	22	9.04597
TrA2068C	1806	20.989	5.71098
TrC1169C	1725	19	5.45976
TrD0289W	3135	8	1.16331
TrB1436C	1416	67.987	24.8529
TrA0796W	1608	2	0.625365
TrA0627C	651	400	447.796
TrA0843W	543	0	0
TrC1332W	1365	2	0.765489
TrB1166C	141	0	0
TrA1970C	684	3	3.08474
TrA0808W	591	4	5.34071
TrA1909W	804	0	0
TrA0360C	2583	2	0.360551
TrA0023W	729	0	0
TrA2062C	3402	7	0.930831
TrA1930C	2658	47	8.20566
TrB1905W	756	0	0
TrA1373C	723	50	46.8862
TrB1527W	657	26	28.6452
TrB0025W	2481	6	1.13179
TrG0160C	2268	6	1.25309
TrA1590W	183	2	25.2158
TrA0931W	1539	7	2.30878
TrB1885C	1938	12.925	3.2367
TrD1321C	1485	0	0
TrB0067C	996	0	0
TrD1345W	117	0	0
TrA1555W	1560	33	10.7056
TrA0932C	1089	6	3.08043
TrA0934W	2097	17	3.88464
TrE0845W	4977	34.156	3.01876
TrB1455C	1557	32.665	10.6219
TrA0939C	795	45	36.2982
TrA1923C	432	284.919	768.084
TrE0175C	1371	35	13.3224
TrF0970W	2103	57.083	13.0011
TrA1573C	285	21	162.147
TrD1065C	111	0	0
TrA1869C	747	9	8.00553
TrA0941W	1119	8	3.96028
TrA0180W	1542	15	4.93562
TrA1732W	1191	34	15.5002
TrC1477C	672	0	0
TrG0372C	957	1	0.613581
TrA2057W	1782	2	0.552894
TrD0396C	2823	1	0.163258
TrE0060W	558	4	5.97353
TrD0970W	1974	1	0.245105
TrA0957C	2268	5.999	1.25295
TrA0960C	267	0	0
TrD0049W	684	8	8.22597
TrE0293W	624	1	1.20725
TrB0521W	360	105.025	439.364
TrF0275C	1659	0	0
TrE0422C	1182	1	0.46044
TrA1847W	234	12	131.689
TrG0272W	1047	6	3.24922
TrA0962C	1341	119.041	46.5933
TrA1222W	1296	48	19.62
TrA0677W	816	14	10.8507
TrA0965C	714	15	14.3577
TrB0014W	1530	0	0
TrB0094W	1527	1	0.333001
TrA1215C	933	6	3.81689
TrB0581W	1794	9	2.4683
TrF0351C	1596	0	0
TrD0615C	1485	2	0.689225
TrA0397C	1131	27.971	13.6512
TrC0646W	1107	7	3.51556
TrB0436C	1596	2	0.631069
TrA0974W	1260	8	3.39019
TrD1062C	1557	15	4.87762
TrA2139C	1053	0	0
TrG1135C	3051	4	0.599291
TrC0735W	705	0	0
TrB0547C	873	0	0
TrB1360W	462	9	20.5022
TrA2141C	915	4	2.61676
TrC0232W	2469	8	1.51733
TrA0977C	264	2.001	18.7967
TrC0506W	3210	27.021	3.82862
TrB0781C	1818	23	6.20941
TrB1773W	750	6	5.30294
TrD0581W	3966	32	3.60404
TrG0797W	768	1	0.851253
TrA0980W	1911	18	4.58236
TrC1232C	1971	29	7.12066
TrF0503W	1899	0	0
TrD0212C	618	19	23.3447
TrD1408C	675	0	0
TrA1664W	1437	4	1.43566
TrA0986W	2151	6	1.33147
TrB0595W	2595	11	1.97275
TrA1183W	663	2	2.169
TrC1147W	945	32.214	20.123
TrE0411W	2544	29	5.31807
TrB0246C	894	0	0
TrE0935C	786	15.008	12.3205
TrA1083C	354	0	0
TrC0755W	1614	6	1.86765
TrA0982C	279	0	0
TrB0320C	1464	11	3.858
TrC1511C	2442	1	0.192035
TrD0476W	3405	22	2.92266
TrB0071W	792	0	0
TrA1562W	1293	15	6.14943
TrA0125C	1722	4	1.15182
TrA0012W	1482	5	1.72737
TrA0995C	1029	17	9.42752
TrD0496W	1926	15.258	3.84893
TrB0002W	1536	0	0
TrA0996W	969	6	3.61733
TrB1313C	1128	6	2.93867
TrC1570C	1557	0	0
TrA0997W	2715	14	2.38701
TrA1043W	354	11	47.9858
TrG0843C	723	6	5.62635
TrC1445W	1992	2	0.485054
TrA1916W	1737	15	4.27482
TrG0526W	576	10	14.0271
TrA1000W	1125	14	6.88126
TrD0828C	237	0	0
TrB1321C	3441	31	4.07138
TrE0310C	1917	16	4.05827
TrA1801W	1647	233.167	70.8264
TrA1005W	3954	27	3.05084
TrA1006C	1473	57	19.8406
TrB0438W	978	2	1.19022
TrA1146C	324	3	16.4276
TrA1009W	960	6	3.66524
TrB0070C	993	0	0
TrC1527C	1245	0	0
TrF0059W	1596	0	0
TrA1691C	906	9	5.97242
TrD1169C	1020	18	10.1036
TrA1012C	147	0	0
TrB0475C	360	44	184.071
TrC1386C	186	0	0
TrB0691C	1770	10	2.78674
TrA0174W	1539	13	4.28774
TrA2059W	3255	0	0
TrD0468W	2367	40.756	8.10792
TrC1046C	1101	17	8.60023
TrA0404W	372	11	42.4691
TrA1014W	168	0	0
TrB1482C	864	11	7.8244
TrA1255W	2001	10	2.41258
TrB0748C	2025	6	1.42763
TrB1778C	2313	82.881	16.9262
TrF0612W	1038	25	13.6993
TrD0893W	999	2	1.15543
TrC0979C	597	19	24.8886
TrC0140C	2136	11	2.46076
TrA1660W	717	3	2.85181
TrB0338C	1335	20.963	8.25158
TrB0147C	546	0	0
TrG0897W	1686	79	23.331
TrB1507C	2658	15	2.61883
TrD0860C	1014	9	5.09311
TrE0158C	1842	42	11.1646
TrA1022C	798	20	16.0399
TrA0768C	1317	5	2.00235
TrA1023W	438	324.447	845.041
TrA1826C	717	0	0
TrB1623W	1173	19	8.83659
TrA1034C	915	2	1.30838
TrA1423C	639	191.36	221.381
TrA1024C	1155	27	12.8157
TrA1025W	861	49	35.0342
TrA1681C	807	19	14.9776
TrD0151W	5043	29	2.52754
TrB0762C	1179	3	1.38596
TrB0597W	1071	0	0
TrE0176W	705	22	21.5039
TrD1127W	1926	8	2.01804
TrB0452W	1962	3	0.740562
TrC1505C	153	2	37.6729
TrD1379C	972	3	1.80082
TrA1028C	357	22	93.938
TrA1072C	462	11	25.0583
TrA1313W	966	6	3.63315
TrC0352W	888	3	2.0497
TrD1396W	1830	34	9.10803
TrB1041W	174	2	27.5827
TrD0414W	714	17	16.272
TrA1375W	2205	7	1.50979
TrA1883W	1983	1	0.243809
TrD0397C	1527	0	0
TrC0109W	513	2	3.5627
TrC1360C	471	31	67.325
TrA1160W	1563	2	0.647307
TrA2028W	1740	0	0
TrC0421C	867	303.697	214.919
TrA1030C	390	12	41.2652
TrA0223W	312	0	0
TrD0412C	567	1	1.4466
TrB0069W	1866	1	0.261801
TrD0663C	501	13	24.4131
TrA1835W	1698	10	2.92829
TrG0419C	2019	17	4.05893
TrB1019W	609	17	21.4574
TrD1382C	837	0	0
TrA1033C	2148	17	3.77855
TrA1730C	441	9	23.0489
TrA1741W	1584	1	0.318439
TrA1036W	876	2	1.394
TrA1592C	852	0	0
TrA1037W	3333	17	2.31169
TrA1038W	1245	5	2.15182
TrE0029C	903	1	0.666798
TrB1370C	630	105	124.588
TrA2071W	735	17	15.5206
TrA1041W	432	12	32.3496
TrG0815W	3627	24	2.97685
TrA1042C	1098	29	14.7248
TrG0481W	423	15.919	45.1572
TrC0798C	276	0	0
TrF0992C	1083	7	3.6207
TrB0886W	3129	24.001	3.49745
TrA0878W	519	3	5.2101
TrC0011W	1059	1	0.533189
TrB1780W	1518	28	9.39184
TrE0800C	265	0	0
TrC0350W	330	0	0
TrB1665C	912	10.236	6.72821
TrB1389C	1122	3	1.47981
TrD0901W	615	0	0
TrE0338C	1038	13	7.12362
TrB0490C	690	3	3.03964
TrA0479W	2361	19.43	3.87654
TrB1337C	2478	7	1.32223
TrA1047C	390	1	3.43877
TrC0035W	927	2	1.2841
TrA0308W	267	5	45.7192
TrB0212C	1779	0	0
TrA0352W	2655	7	1.22366
TrA0749C	957	35	21.4753
TrB1864C	348	0	0
TrC1521W	771	0	0
TrA1048W	1134	1	0.486335
TrE0412C	2937	18	2.81254
TrB0133W	5868	16	1.18861
TrB0619C	1428	8	2.89385
TrE0510W	2502	13	2.42903
TrB1555C	1302	0	0
TrB0761W	1317	3	1.20141
TrB0035C	477	1	2.10595
TrD0515C	1008	5	2.85284
TrA0312C	2334	40	8.08541
TrD1234C	903	59	39.3411
TrD0418W	705	15	14.6617
TrD0266W	1632	8	2.45704
TrB1820W	816	5	3.87526
TrB1021W	2898	4	0.634322
TrA1871C	927	31	19.9036
TrB1882C	1809	0	0
TrA0655C	4032	1	0.110645
TrA0999C	3213	33	4.67102
TrE0945C	2274	33.204	6.91377
TrA1049C	1338	8.12	3.18721
TrA1050W	342	0	0
TrA2093W	732	0	0
TrA1441W	849	0	0
TrA1235W	1641	384.003	117.158
TrD0762C	1455	57	20.1447
TrD0353C	2877	17	2.71767
TrA1056W	1320	4	1.59726
TrA0590W	4017	5	0.555445
TrB1896C	507	0	0
TrA1866C	1521	13	4.34995
TrE0437W	1926	1	0.252255
TrB0032W	1635	11.972	3.66884
TrC1072W	1062	4	2.12457
TrA1060C	774	16	13.4546
TrA1073C	1791	12	3.2976
TrA1864W	858	1	0.718697
TrA1325C	282	19	150.939
TrA1074W	2955	13	2.01761
TrA1075W	873	26	18.2137
TrA1674C	1380	8	3.02018
TrB1699C	1428	2	0.723462
TrA1865C	411	0	0
TrA0416W	750	0	0
TrB0837W	273	0	0
TrC0860W	2172	62	13.6057
TrB0652W	600	7	9.08366
TrB1417W	1086	3	1.54595
TrE0315W	2520	24	4.44833
TrA1241C	3165	3	0.431705
TrA0021W	1044	0	0
TrA1339W	3639	49	6.05601
TrB1120W	1881	2	0.518694
TrA0936W	1752	9	2.53875
TrB1914C	1233	73	31.8124
TrD0419C	1065	2	1.05822
TrA1340C	783	12	9.91026
TrC1210C	1608	15	4.69023
TrC1228C	1170	3	1.39996
TrE0141W	1575	0	0
TrA1084W	1677	36.001	10.7007
TrA1830C	543	5	7.89244
TrA1369W	1392	5	1.86723
TrA2024C	483	2	4.08821
TrD0257C	1419	3	1.09377
TrF1069W	528	28	46.8658
TrB0617W	879	0	0
TrA1089C	1152	19	9.04952
TrA0423W	312	0	0
TrA1090W	1386	11	4.13021
TrC1172C	1227	2	0.877099
TrF1136C	141	0	0
TrA1093W	2613	22	3.91505
TrB0945W	996	10.006	5.80504
TrB1701C	3246	13	1.81962
TrA1171W	1380	10	3.77523
TrA1756W	852	13	9.44114
TrA1106C	237	47	514.419
TrB0765W	831	0	0
TrC0317W	1461	8	2.81295
TrB0441W	870	24	16.8982
TrG0264C	3045	21	3.15311
TrB1870C	165	0	0
TrA0088C	249	1	10.4951
TrA1951C	936	11	6.9656
TrB1550W	174	0	0
TrD0512C	2076	22	5.08598
TrA1111C	648	9	10.1575
TrA1642W	585	5	6.80702
TrC0612C	1086	9	4.63785
TrA1389W	1125	2	0.983037
TrB1530C	2232	6	1.2762
TrA1115C	534	0	0
TrB1781W	438	431.631	1124.21
TrE0332C	909	6	3.96261
TrC0532C	1062	2	1.06228
TrF1004C	1689	4	1.1788
TrA1527C	564	5	7.3094
TrA0144W	3636	4	0.49481
TrG0013W	1317	3	1.20141
TrA1466C	894	10	6.76551
TrB0738W	1560	31	10.0568
TrC1068C	195	223	2489.95
TrC1256W	1242	14	6.04391
TrE0303W	1215	4	1.77672
TrA1123C	1491	0	0
TrC0698C	2232	16	3.40321
TrE0520C	573	11.133	15.7758
TrG0790C	1800	0	0
TrF0991C	1143	1	0.481261
TrF0366W	3000	11	1.67896
TrB1754W	447	1	2.47597
TrA1787W	858	15	10.7805
TrA1832C	798	30	24.0598
TrA1206C	1419	4	1.45836
TrA1862C	1263	27	11.407
TrB1098C	1299	26	10.5962
TrA1124W	354	19	82.8846
TrC1198C	270	0	0
TrB0853C	1719	1	0.288554
TrB0545C	1224	12	5.27933
TrB0007W	1488	0	0
TrF1167W	612	13	16.2606
TrB1130W	1767	559.724	156.296
TrA1669W	4974	30	2.65314
TrA1824C	3867	9	1.04162
TrE0782W	1347	29	11.2869
TrB0155W	918	3	1.95333
TrD0572W	486	0	0
TrF0161C	1533	0	0
TrA1132W	2424	2	0.387296
TrB1180W	1689	8	2.3576
TrA1872W	222	0	0
TrA1134W	84	0	0
TrB1546W	4359	58	5.90287
TrB1745W	1053	9	4.83598
TrB0654C	786	15	12.3143
TrA0320W	2187	14	3.04811
TrG0844C	1104	0	0
TrF0517W	552	0	0
TrE0872W	474	16	34.2134
TrA1594C	333	0	0
TrG0295C	3168	21	3.01879
TrG0281W	2232	22	4.67941
TrC0378W	1983	19	4.63237
TrF0475W	1581	5	1.59587
TrF0020C	792	0	0
TrA0349W	1293	0	0
TrB1438C	1404	9	3.32512
TrB0380C	777	6	5.015
TrD0776W	819	9	6.93662
TrB1376W	873	2	1.40106
TrA1142C	1515	24	8.06971
TrB0775W	879	137.724	95.5122
TrF1172C	369	0	0
TrD0208W	330	312	1629.44
TrA1323W	1029	35	19.4096
TrB1191C	2439	0	0
TrG0570W	945	5	3.1233
TrB0343C	1830	0	0
TrC1377C	771	1	0.846049
TrA1149C	2343	20	4.02506
TrA0702C	1722	13	3.7434
TrC1375W	534	0	0
TrA1402W	852	3	2.17873
TrF0213W	1227	0	0
TrB1489W	1842	23.853	6.34079
TrA1473W	2097	20	4.57021
TrB0399W	1791	14	3.8472
TrE0367W	741	18	16.2196
TrB0673C	1827	3	0.805209
TrA1154W	726	0	0
TrA0969C	330	0	0
TrF1098C	1632	0	0
TrF0042C	2973	0	0
TrA1155W	438	4	10.4182
TrC0371W	1917	27.001	6.84855
TrA1649C	561	0	0
TrA1468W	2946	29	4.51602
TrG1099W	1764	0	0
TrD1067W	1506	4	1.35483
TrB1911C	486	10.904	21.9649
TrB0577W	1068	0	0
TrC0891C	1416	10	3.65554
TrE0106C	540	0	0
TrE0270W	2478	62	11.7111
TrA1630C	2478	9	1.7
TrA0473W	1836	42	11.2077
TrB1561C	1287	8	3.29925
TrA1158W	2997	27	4.12563
TrG0308W	1086	21	10.8217
TrB1133C	1536	9	2.97553
TrG1117W	1359	31.01	11.9349
TrC0773W	735	75.991	69.378
TrB0197C	912	2	1.31459
TrA0992C	357	113	482.5
TrA1534W	1803	4	1.09054
TrG1165W	2250	86.843	18.3027
TrD0742C	1107	48	24.1067
TrB1727C	390	5.112	17.5802
TrF0359C	1185	0	0
TrC1342C	1557	20	6.5035
TrA1161C	318	102.966	592.145
TrC0485C	1497	3	1.02364
TrG0873C	1398	10.049	3.73271
TrB1350W	1509	1	0.33788
TrA1853W	1242	4	1.72683
TrE0240C	1443	19	6.7842
TrC0670W	1173	0	0
TrA1021C	813	48	37.4121
TrA1867W	222	3	32.4567
TrA1316W	1929	0	0
TrC0880W	234	0	0
TrC1483W	888	0	0
TrA1163C	2058	113	26.388
TrD1108W	849	4	2.92028
TrA1497W	1653	4	1.20972
TrA1165W	1170	1	0.466652
TrC0399W	2481	126.276	23.8196
TrA1176W	2145	7	1.55838
TrA0625C	2529	6	1.10763
TrF0447W	1170	1	0.466652
TrB1427C	1074	8.986	4.70075
TrA1811W	1623	22	6.80215
TrD0204W	780	10.016	8.32161
TrB1512C	1068	6	3.16257
TrA1199W	1122	18.373	9.06293
TrE0456W	1002	7	4.02719
TrA1984W	390	0	0
TrA1200W	315	0	0
TrD1025C	345	3	13.9613
TrA2000C	1614	9	2.80148
TrA2051C	960	6	3.66524
TrE0515W	3519	7	0.897202
TrC0218C	2817	15	2.45467
TrD0802C	963	10	6.08187
TrB0311C	324	0	0
TrB0058W	1731	4	1.14467
TrB1127C	858	2	1.43739
TrA1668C	762	13	11.2041
TrA1475C	747	1	0.889503
TrB0767W	1887	1	0.258379
TrA1211C	1653	0	0
TrA1214W	786	2	1.64191
TrA1216W	504	13	24.087
TrB1746C	417	16	46.9482
TrB1226C	2676	31	5.37158
TrB1918C	360	0	0
TrC0301W	93	0	0
TrA0213C	411	0	0
TrC0094W	480	2	4.1493
TrA0648C	852	76.03	55.2162
TrB1834C	810	1	0.783833
TrE0008W	1734	0	0
TrA1223C	2226	3	0.640069
TrC1337W	1314	4	1.60653
TrA0238C	2892	11	1.74839
TrD1296C	957	0	0
TrE0758C	1104	25	12.6013
TrB0502C	336	0	0
TrA1225C	1281	29	12.0315
TrF1077C	711	0	0
TrC0712W	861	9	6.43485
TrA2022W	918	2	1.30222
TrB0084C	1335	4	1.57453
TrD0036W	1704	1	0.291595
TrB0139C	1275	3.001	1.25249
TrB0756W	366	2	8.0313
TrB1377C	798	2	1.60399
TrB0786W	1245	5	2.15182
TrA0863W	2886	5	0.796554
TrD0179C	1005	2	1.14586
TrA0571C	1554	7	2.28159
TrA0259W	462	0	0
TrC0257W	690	23	23.3039
TrA1231W	1431	88	31.7493
TrE0083C	627	15	17.9522
TrB0392C	1623	9	2.7827
TrD1426W	846	0	0
TrA0800C	2730	0	0
TrA1242W	705	7	6.84215
TrB0766C	1797	3	0.821138
TrA0729C	1992	35.15	8.52474
TrA0889C	858	7	5.03088
TrC0398W	1308	1	0.403977
TrA1246W	684	0	0
TrA0890W	909	201.929	133.361
TrB1416W	1896	4	1.02776
TrA1304C	954	2	1.23263
TrE0947C	228	0	0
TrB0657C	2028	32.019	7.6056
TrC0136C	1401	6	2.22268
TrB0603C	972	6	3.60163
TrB0030W	1734	0	0
TrA1254W	1641	2	0.610196
TrG0066C	2565	40	7.26784
TrB0827W	495	5	9.65117
TrA1482C	594	5	6.61217
TrD0063C	861	0	0
TrA1347W	1347	18	7.00568
TrA1122W	1761	82	22.9902
TrD1282W	2481	0	0
TrB0991C	573	7.749	10.9808
TrE0285C	924	5	3.22521
TrA1257C	1077	12.002	6.25451
TrC0575W	1371	10.004	3.80788
TrB0466W	972	1	0.600272
TrB1734W	1530	0	0
TrB0483C	363	7	28.6895
TrD0649C	135	1221.92	32552.6
TrB0283C	1098	0	0
TrA1265W	2451	64	12.2393
TrB1631C	852	8	5.80993
TrA1439C	1698	17	4.9781
TrG0945W	1551	32	10.4547
TrA0424C	450	0	0
TrC0065C	1209	0	0
TrB1770C	1932	1	0.251338
TrD0310C	990	1	0.585043
TrF0798W	423	0	0
TrD1419W	591	0	0
TrB0810C	738	5	4.53497
TrC0771W	1224	3	1.31983
TrA0243C	378	3	11.1239
TrA1268C	507	12	21.9406
TrF0056W	1224	30	13.1983
TrE0545W	375	5	18.9132
TrA1270W	477	0	0
TrB0533W	1113	2	0.997207
TrA0254W	333	4	20.3907
TrA1279C	546	9	14.0468
TrA1471C	2232	30	6.38101
TrC1067C	1092	12	6.13808
TrB0243C	114	0	0
TrA1281W	1287	0	0
TrB0319C	906	2	1.3272
TrB0195W	390	91.98	316.299
TrC0390C	327	2	10.6983
TrD1303W	549	2	3.0867
TrE1179C	1332	0	0
TrC1253C	294	0	0
TrA1374C	1758	7	1.96656
TrB1637W	801	15	11.9607
TrB0737W	393	2	6.75602
TrD0103C	555	0	0
TrA1419W	621	192	233.832
TrA0366W	825	25	19.0561
TrA0445C	1686	0	0
TrF0611C	1830	55	14.7336
TrA1293W	2211	20	4.30028
TrG0776C	2031	25	5.92809
TrB1630W	918	11.058	7.19976
TrC0554C	861	7	5.00488
TrG0426C	483	20	40.8821
TrE1063W	2058	0	0
TrA1356C	1866	10	2.61801
TrA1294C	2685	11.008	1.90033
TrA1249W	2586	8	1.44033
TrD0892W	291	2	14.6149
TrB1102W	1746	13	3.68209
TrA2040W	3282	0	0
TrE0396W	2487	37	6.9604
TrB1756W	225	0	0
TrE1038C	1551	13	4.24724
TrA1315W	2244	0	0
TrA1298C	1695	6	1.7607
TrA1514W	591	2	2.67035
TrA1308C	1296	13	5.31376
TrA1173W	264	2	18.7843
TrA1309W	2451	3	0.573717
TrA1843C	633	7	8.23554
TrA0525W	1587	5	1.58854
TrD1290C	2850	0	0
TrB1325C	1080	19	9.8645
TrA1314C	366	0	0
TrA1317C	1803	1	0.272634
TrA2097W	1446	0	0
TrB0104W	852	4	2.90497
TrC0922C	4362	1	0.101699
TrG0378C	678	0	0
TrE0899C	2163	9	1.98447
TrF0332C	654	0	0
TrA1518W	264	3	28.1765
TrE0035W	1824	1	0.268925
TrB0062C	1629	11	3.38594
TrB1103C	993	25	14.5645
TrA1558C	729	31	28.6808
TrD0126C	1137	15	7.26948
TrE0857C	636	217.608	253.869
TrA1337W	1686	7	2.06731
TrC0885C	1083	2	1.03449
TrD1284W	1659	27	8.13008
TrA1343W	945	25	15.6165
TrB1129W	2172	73.844	16.2049
TrB0899C	933	33	20.9929
TrA1525C	1086	0	0
TrE0047W	1092	0	0
TrB1474C	1236	35	15.2046
TrD0497C	2949	18	2.79989
TrD0589C	1884	32	8.28358
TrC0202W	2253	11	2.3148
TrA1346W	573	0	0
TrB1338C	1587	16	5.08333
TrB1097C	2352	11	2.20417
TrB1850C	1110	10	5.00407
TrA0514W	789	0	0
TrB1142C	786	1	0.820955
TrC0012W	3513	21.388	2.74645
TrA1654W	471	15	32.5766
TrC0677C	13074	29	0.9409
TrA1465C	3060	26	3.88278
TrG0545W	2484	6	1.13025
TrD1420C	1899	0	0
TrE0987C	579	0	0
TrB1222C	1296	19	7.76627
TrC1357C	2673	100	17.3494
TrA1354W	243	0	0
TrF0920C	237	0	0
TrD0995C	945	218	136.176
TrA1355W	606	6	7.64278
TrC0960C	936	0	0
TrD1348C	594	0	0
TrB0697C	1557	32.052	10.4224
TrA1464C	1242	16	6.90732
TrD0769C	1074	2	1.04622
TrE0619C	222	0	0
TrD0077C	705	0	0
TrA1362C	5541	5	0.394529
TrA1365W	1326	0	0
TrF0079W	672	15	15.8953
TrA2021W	1119	5.003	2.47681
TrD0889C	546	3	4.68225
TrA0179W	378	16	59.3274
TrC0188W	276	0	0
TrD0120C	2472	13	2.46229
TrG0805C	1983	12	2.92571
TrC0313C	870	3	2.11227
TrB0792C	954	9	5.54683
TrG0421C	1479	10	3.46338
TrA0554W	261	6	57.7443
TrA1377C	2415	11	2.13911
TrF0197C	7305	0	0
TrD0236C	1146	0	0
TrA1379C	822	30	22.994
TrC0100C	249	1	10.4951
TrA0059W	2292	1	0.206356
TrG0065W	582	0	0
TrA1380C	1515	0	0
TrD0441W	6630	18	1.17671
